Kategori,Pesan,cleaned_text,label
ham,"Malam telah berakhir untuk hari lain, pagi telah datang dengan cara yang istimewa. Semoga Anda tersenyum seperti sinar cerah dan meninggalkan kekhawatiran Anda di teluk biru biru. Gud pagi",malam telah berakhir untuk hari lain pagi telah datang dengan cara yang istimewa semoga anda tersenyum seperti sinar cerah dan meninggalkan kekhawatiran anda di teluk biru biru gud pagi,0
Spam,No 1 nada POLYPHONIC 4 gerombolan Anda setiap minggu! Hanya txt PT2 ke 87575. Nada 1 GRATIS! Jadi dapatkan txtin sekarang dan beri tahu teman Anda. 150p / nada. 16 balas HL 4info,no nada polyphonic gerombolan anda setiap minggu hanya txt pt ke nada gratis jadi dapatkan txtin sekarang dan beri tahu teman anda p nada balas hl info,1
ham,Tidak ada panggilan.. Pesan.. Panggilan tak terjawab,tidak ada panggilan pesan panggilan tak terjawab,0
ham,Tidak da jika Anda menjalankannya mengaktifkan versi lengkap da.,tidak da jika anda menjalankannya mengaktifkan versi lengkap da,0
ham,"Tidak, apakah Anda memeriksa? Saya mendapat pesan detailnya sekarang",tidak apakah anda memeriksa saya mendapat pesan detailnya sekarang,0
ham,TIDAK ADA HADIAH !! Anda mencoba membuat saya melemparkan diri dari tebing atau sesuatu?,tidak ada hadiah anda mencoba membuat saya melemparkan diri dari tebing atau sesuatu,0
ham,"Tidak, dia tidak melakukannya. Musim semi akan datang lebih awal yay!",tidak dia tidak melakukannya musim semi akan datang lebih awal yay,0
ham,"Tidak, saya bagus untuk filmnya, apakah tidak apa-apa jika saya pergi dalam satu jam?",tidak saya bagus untuk filmnya apakah tidak apa apa jika saya pergi dalam satu jam,0
ham,"Tidak, itu menunggu di e mobil dat bosan wat. Cos menunggu di luar tidak ada yang 2 lakukan. Di rumah dapat melakukan barang-barang saya atau menonton tv wat.",tidak itu menunggu di e mobil dat bosan wat cos menunggu di luar tidak ada yang lakukan di rumah dapat melakukan barang barang saya atau menonton tv wat,0
ham,"Tidak selimut saya cukup, thx",tidak selimut saya cukup thx,0
ham,"Tidak, ibuku pergi ke 2 dokter gigi.",tidak ibuku pergi ke dokter gigi,0
ham,"Tidak, tidak. Aku akan memeriksa semua kamar untuk kegiatan",tidak tidak aku akan memeriksa semua kamar untuk kegiatan,0
ham,Tidak tidak:)ini adalah kallis home ground.amla home town adalah durban:),tidak tidak ini adalah kallis home ground amla home town adalah durban,0
ham,Tidak keberatan. Bf saya tidak datang.,tidak keberatan bf saya tidak datang,0
ham,Tidak ada prob. Saya akan mengirim ke email Anda.,tidak ada prob saya akan mengirim ke email anda,0
ham,Tidak ada masalah. Bagaimana keadaanmu?,tidak ada masalah bagaimana keadaanmu,0
ham,Jangan tembak aku. Saya berada di ruang tunggu dokumen. :/,jangan tembak aku saya berada di ruang tunggu dokumen,0
ham,"Tidak, kami menjual semuanya sehingga kami akan memiliki banyak koin. Kemudian jual koin kami kepada seseorang melalui PayPal. Voila! Uang kembali di kantong kehidupan :)",tidak kami menjual semuanya sehingga kami akan memiliki banyak koin kemudian jual koin kami kepada seseorang melalui paypal voila uang kembali di kantong kehidupan,0
ham,Pantas saja... Cos i dun rem melihat mobil perak ... Tapi i thk i melihat yang hitam ...,pantas saja cos i dun rem melihat mobil perak tapi i thk i melihat yang hitam,0
ham,"Tidak, Anda hanya akan sakit kepala mencoba mencari tahu. Anda dapat mempercayai saya untuk menghitung. Saya berjanji. O:-)",tidak anda hanya akan sakit kepala mencoba mencari tahu anda dapat mempercayai saya untuk menghitung saya berjanji o,0
ham,"Tidak, saya memutuskan bahwa hanya orang-orang yang peduli dengan hal-hal yang memilih dan peduli tentang hal-hal adalah untuk pecundang",tidak saya memutuskan bahwa hanya orang orang yang peduli dengan hal hal yang memilih dan peduli tentang hal hal adalah untuk pecundang,0
Spam,No. 1 Nokia Tone 4 gerombolan Anda setiap minggu! Cukup txt NOK ke 87021. Nada 1 GRATIS! Jadi dapatkan txtin sekarang dan beri tahu teman Anda. 150p / nada. 16 balas HL 4info,no nokia tone gerombolan anda setiap minggu cukup txt nok ke nada gratis jadi dapatkan txtin sekarang dan beri tahu teman anda p nada balas hl info,1
ham,Tidak. Dia saat ini di Skotlandia untuk itu.,tidak dia saat ini di skotlandia untuk itu,0
ham,Tidak.. tapi mendengar abt tat..,tidak tapi mendengar abt tat,0
ham,Tidak.. beberapa jam sebelumnya.pergi ke potong rambut.,tidak beberapa jam sebelumnya pergi ke potong rambut,0
ham,Tidak.. jst ganti tat saja..,tidak jst ganti tat saja,0
ham,Tidak ada yang bisa memutuskan tempat makan dan ayah ingin makanan Cina,tidak ada yang bisa memutuskan tempat makan dan ayah ingin makanan cina,0
ham,Tak satu pun dari itu terjadi sampai Anda tiba di sini,tak satu pun dari itu terjadi sampai anda tiba di sini,0
ham,"Tidak, saya menunggu di sch 4 ayah ...",tidak saya menunggu di sch ayah,0
ham,"Tidak, menonton tv di rumah ... Tidak pacaran. V bosan ...",tidak menonton tv di rumah tidak pacaran v bosan,0
ham,Nope... Pikirkan saya akan melakukannya pada hari Senin ... Maaf saya menjawab sangat terlambat,nope pikirkan saya akan melakukannya pada hari senin maaf saya menjawab sangat terlambat,0
ham,Tidak setetes pun di tangki,tidak setetes pun di tangki,0
ham,Tidak banyak yang terjadi di sini. Terasa sangat tenang. Beth ada di bibinya dan charlie banyak bekerja. Hanya aku dan helen di mo. Bagaimana kabarmu?,tidak banyak yang terjadi di sini terasa sangat tenang beth ada di bibinya dan charlie banyak bekerja hanya aku dan helen di mo bagaimana kabarmu,0
ham,Tidak mendapatkan apa-apa dengan perburuan pekerjaan sialan ini di sini!,tidak mendapatkan apa apa dengan perburuan pekerjaan sialan ini di sini,0
Spam,Tidak terdengar dari U4 beberapa saat. Panggil 4 saluran pribadi obrolan kasar 01223585334 ke cum. Wan 2C pics dari saya mendapatkan shagged kemudian teks PIX ke 8552. 2Akhir kirim STOP 8552 SAM xxx,tidak terdengar dari u beberapa saat panggil saluran pribadi obrolan kasar ke cum wan c pics dari saya mendapatkan shagged kemudian teks pix ke akhir kirim stop sam xxx,1
Spam,Tidak terdengar dari U4 beberapa saat. Hubungi saya sekarang di sini sepanjang malam hanya dengan celana dalam saya. Buat aku memohon seperti yang kamu lakukan terakhir kali 01223585236 XX Luv Nikiyu4.net,tidak terdengar dari u beberapa saat hubungi saya sekarang di sini sepanjang malam hanya dengan celana dalam saya buat aku memohon seperti yang kamu lakukan terakhir kali xx luv nikiyu net,1
ham,"Tidak benar-benar bung, tidak punya teman aku takut :(",tidak benar benar bung tidak punya teman aku takut,0
ham,"Belum yakin, masih berusaha menangkapnya",belum yakin masih berusaha menangkapnya,0
ham,"Tidak malam ini sobat. Mengejar tidur. Ngomong-ngomong, ini nomor baru saya.",tidak malam ini sobat mengejar tidur ngomong ngomong ini nomor baru saya,0
ham,"Belum chikku.. Pergi ke kamar NW, aku di bus ..",belum chikku pergi ke kamar nw aku di bus,0
ham,Tidak ada tapi kami jus tot u akan meminta cos u ba gua. . . Tapi kami pergi gunung faber yest. . . Yest jus keluar sudah mah jadi hari ini tidak pacaran... Jus panggilan lor ...,tidak ada tapi kami jus tot u akan meminta cos u ba gua tapi kami pergi gunung faber yest yest jus keluar sudah mah jadi hari ini tidak pacaran jus panggilan lor,0
ham,"Tidak banyak, chillin di rumah. Ada rencana super bowl?",tidak banyak chillin di rumah ada rencana super bowl,0
ham,"Tidak apa-apa. Maksud saya, begitu uang masuk ke rekening Anda di sini, bank akan menghapus suku bunga tetapnya. Seseorang ditransfer <#>  ke akun saya dan <#> Dolar dihapus. Jadi bank berbeda dan biaya juga differ.be yakin Anda mempercayai orang 9ja yang Anda kirimi detail akun ke cos...",tidak apa apa maksud saya begitu uang masuk ke rekening anda di sini bank akan menghapus suku bunga tetapnya seseorang ditransfer ke akun saya dan dolar dihapus jadi bank berbeda dan biaya juga differ be yakin anda mempercayai orang ja yang anda kirimi detail akun ke cos,0
ham,Sekarang hanya saya sampai di rumah. . . Saya sangat lelah sekarang. . Saya akan datang ke tomorro,sekarang hanya saya sampai di rumah saya sangat lelah sekarang saya akan datang ke tomorro,0
ham,Sekarang? Aku akan keluar 4 makan malam segera ..,sekarang aku akan keluar makan malam segera,0
ham,Gila. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. yaitu Anda,gila cutter ctter cttergg cttargg ctargg ctagg yaitu anda,0
ham,"O. Nah, uv menyebabkan mutasi. Tabir surya seperti penting akhir-akhir ini",o nah uv menyebabkan mutasi tabir surya seperti penting akhir akhir ini,0
ham,Dari cos bisa lar aku tidak begitu ba dao ok ... Jam 1 siang lor... Y u tidak pernah bertanya ke mana kita pergi ah ... Aku bilang kamu akan bertanya pada hari Jumat tapi dia bilang kamu akan bertanya hari ini. . .,dari cos bisa lar aku tidak begitu ba dao ok jam siang lor y u tidak pernah bertanya ke mana kita pergi ah aku bilang kamu akan bertanya pada hari jumat tapi dia bilang kamu akan bertanya hari ini,0
ham,"Oh! Setengah jam jauh lebih lama di Suriah daripada Kanada, eh? Wow Anda harus mendapatkan lebih banyak pekerjaan yang dilakukan dalam sehari daripada kami dengan semua waktu ekstra itu! *menyeringai*",oh setengah jam jauh lebih lama di suriah daripada kanada eh wow anda harus mendapatkan lebih banyak pekerjaan yang dilakukan dalam sehari daripada kami dengan semua waktu ekstra itu menyeringai,0
ham,Oh semua harus datang ah?,oh semua harus datang ah,0
ham,"Oh dan omong-omong, Anda memiliki lebih banyak makanan di lemari es Anda! Ingin keluar untuk makan malam ini?",oh dan omong omong anda memiliki lebih banyak makanan di lemari es anda ingin keluar untuk makan malam ini,0
ham,Oh ho. Apakah ini pertama kalinya Anda menggunakan kata-kata semacam ini,oh ho apakah ini pertama kalinya anda menggunakan kata kata semacam ini,0
ham,Oh itu? Kirimkan saya alamatnya,oh itu kirimkan saya alamatnya,0
ham,"Oh, hanya membalas dendam denganmu .... u?",oh hanya membalas dendam denganmu u,0
ham,Astaga... Saya menonton di sini :),astaga saya menonton di sini,0
ham,Oh k.i pikir sebagian besar pemain wi dan nz tidak terjual.,oh k i pikir sebagian besar pemain wi dan nz tidak terjual,0
ham,"OH, TUAN SHEFFIELD! Anda ingin memainkan game ITU, oke. Anda bosnya dan saya pengasuhnya. Anda memberi saya kenaikan gaji dan saya akan memberi ANDA satu!!",oh tuan sheffield anda ingin memainkan game itu oke anda bosnya dan saya pengasuhnya anda memberi saya kenaikan gaji dan saya akan memberi anda satu,0
Spam,"Ya ampun! Saya telah menemukan nomor Anda lagi! Aku sangat senang, SMS saya kembali xafter ini msgs cst std ntwk chg Â £ 1,50",ya ampun saya telah menemukan nomor anda lagi aku sangat senang sms saya kembali xafter ini msgs cst std ntwk chg,1
ham,Ya ampun. Saya hampir sampai di rumah,ya ampun saya hampir sampai di rumah,0
ham,Oh ok tidak ada prob ..,oh ok tidak ada prob,0
ham,Oh oke..,oh oke,0
ham,"Oh, itu adalah pesan yang diteruskan. Saya pikir Anda mengirimkannya kepada saya",oh itu adalah pesan yang diteruskan saya pikir anda mengirimkannya kepada saya,0
ham,Oh ya aku bisa bicara txt 2 u tidak! Hmm. Apakah Anda mendapatkan email?,oh ya aku bisa bicara txt u tidak hmm apakah anda mendapatkan email,0
ham,Oh. Anda pasti membawa Valentine NYATA Anda berbelanja terlebih dahulu.,oh anda pasti membawa valentine nyata anda berbelanja terlebih dahulu,0
ham,"Oh... Icic... K lor, den bertemu tempo hari ...",oh icic k lor den bertemu tempo hari,0
ham,Oh:) seperti film vijay biasa atau yang berbeda?,oh seperti film vijay biasa atau yang berbeda,0
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Telepon ta tul na. silahkan. silahkan.,oi ami parchi na re kicchu kaaj korte iccha korche na telepon ta tul na silahkan silahkan,0
ham,Oki... Aku melihatnya juga tapi aku ke din c aku... Saya menemukan grup liao ...,oki aku melihatnya juga tapi aku ke din c aku saya menemukan grup liao,0
ham,Oke. . Sekarang saya di bus. Jika saya datang segera saya akan datang sebaliknya besok,oke sekarang saya di bus jika saya datang segera saya akan datang sebaliknya besok,0
ham,Ok pokoknya tidak perlu berubah dengan apa yang Anda katakan,ok pokoknya tidak perlu berubah dengan apa yang anda katakan,0
ham,Ok beri saya 5 menit saya pikir saya melihatnya. BTW Anda alibi saya. Kamu memotong rambutku sepanjang waktu.,ok beri saya menit saya pikir saya melihatnya btw anda alibi saya kamu memotong rambutku sepanjang waktu,0
ham,Ok bagus kalau begitu saya nanti datang mencari Ã 1/4 ... C beruntung saya mengatakan kepada Ã 1/4 untuk pergi lebih awal ... Kemudian orang mengambil selesai Ã 1/4 tidak lagi ...,ok bagus kalau begitu saya nanti datang mencari c beruntung saya mengatakan kepada untuk pergi lebih awal kemudian orang mengambil selesai tidak lagi,0
ham,Ok saya sedang dalam perjalanan ke rumah hi hi,ok saya sedang dalam perjalanan ke rumah hi hi,0
ham,Ok saya sedang dalam perjalanan ke kereta api,ok saya sedang dalam perjalanan ke kereta api,0
ham,Ok saya pergi ganti juga...,ok saya pergi ganti juga,0
ham,Ok i juz menerima..,ok i juz menerima,0
ham,Ok i msg u b4 saya meninggalkan rumah saya.,ok i msg u b saya meninggalkan rumah saya,0
ham,Ok saya akan berbicara dengannya,ok saya akan berbicara dengannya,0
ham,Ok saya akan menyuruhnya untuk tetap di luar. Ya itu sulit tetapi kami optimis hal-hal akan membaik bulan ini.,ok saya akan menyuruhnya untuk tetap di luar ya itu sulit tetapi kami optimis hal hal akan membaik bulan ini,0
ham,Ok sakit memberitahu perusahaan,ok sakit memberitahu perusahaan,0
ham,"Oke, saya akan menuju ke usf dalam waktu lima belas menit",oke saya akan menuju ke usf dalam waktu lima belas menit,0
ham,Ok lar i double check wif da penata rambut udah katanya wun cut v pendek. Dia bilang akan memotong sampai aku terlihat bagus.,ok lar i double check wif da penata rambut udah katanya wun cut v pendek dia bilang akan memotong sampai aku terlihat bagus,0
ham,Oke lar ... Bercanda wif u oni ...,oke lar bercanda wif u oni,0
ham,Ok lor tapi tidak terlalu dini. Saya masih mengadakan rapat proyek sekarang.,ok lor tapi tidak terlalu dini saya masih mengadakan rapat proyek sekarang,0
ham,Ok tidak ada prob. Pelan-pelan.,ok tidak ada prob pelan pelan,0
ham,Ok itu bagus thanx banyak.,ok itu bagus thanx banyak,0
ham,Oke kalau begitu aku akan datang ke rumahmu setelah setengah jam,oke kalau begitu aku akan datang ke rumahmu setelah setengah jam,0
ham,"Ok, hati-hati! Jangan mengirim pesan teks dan mengemudi!",ok hati hati jangan mengirim pesan teks dan mengemudi,0
ham,"Oke. Setiap malam mandi air hangat, minum secangkir susu, dan Anda akan melihat sebuah karya ajaib. Anda masih perlu menurunkan berat badan. Asal tahu saja",oke setiap malam mandi air hangat minum secangkir susu dan anda akan melihat sebuah karya ajaib anda masih perlu menurunkan berat badan asal tahu saja,0
ham,Oke. Saya seorang pria terhormat dan akan memperlakukan Anda dengan bermartabat dan hormat.,oke saya seorang pria terhormat dan akan memperlakukan anda dengan bermartabat dan hormat,0
ham,Oke. Saya meminta uang seberapa jauh,oke saya meminta uang seberapa jauh,0
ham,Baik. Tidak ada wahala. Ingatlah bahwa seorang teman yang membutuhkan ...,baik tidak ada wahala ingatlah bahwa seorang teman yang membutuhkan,0
ham,Oke. Tidak yakin jam berapa tho karena tidak yakin apakah bisa sampai ke perpustakaan sebelum kelas. Akan mencoba. Sampai jumpa di beberapa titik! Selamat malam.,oke tidak yakin jam berapa tho karena tidak yakin apakah bisa sampai ke perpustakaan sebelum kelas akan mencoba sampai jumpa di beberapa titik selamat malam,0
ham,Oke. Dia akan baik-baik saja. Saya rasa,oke dia akan baik baik saja saya rasa,0
ham,Oke. Mungkin ada gym gratis tentang.,oke mungkin ada gym gratis tentang,0
ham,Oke..,oke,0
ham,Oke...,oke,0
ham,Oke... C ya...,oke c ya,0
ham,Oke... Bantu saya bertanya apakah dia bekerja tmr tidak?,oke bantu saya bertanya apakah dia bekerja tmr tidak,0
ham,Oke... balasan khas Anda...,oke balasan khas anda,0
ham,Oke.ok ok.. kemudian.. Apa rencana Anda hari ini,oke ok ok kemudian apa rencana anda hari ini,0
ham,"Oke sebutkan harga Anda selama itu legal! Wen, bisakah aku mengambilnya? Y u ave x ams xx",oke sebutkan harga anda selama itu legal wen bisakah aku mengambilnya y u ave x ams xx,0
ham,"Oke. Tidak, tidak, hanya bersinar. Itu dimaksudkan untuk menandatangani, tapi itu terdengar lebih baik.",oke tidak tidak hanya bersinar itu dimaksudkan untuk menandatangani tapi itu terdengar lebih baik,0
ham,Okie...,okie,0
ham,"Oke... Aku akan pergi yan jiu juga ... Kita bisa skip ard oso, go cine den go mrt one, bla bla bla...",oke aku akan pergi yan jiu juga kita bisa skip ard oso go cine den go mrt one bla bla bla,0
Spam,"okmail: Dear Dave, ini adalah pemberitahuan terakhir Anda untuk mengumpulkan 4 * Tenerife Holiday atau # 5000 CASH award Anda! Hubungi 09061743806 dari telepon rumah. TCs SAE Box326 CW25WX 150ppm",okmail dear dave ini adalah pemberitahuan terakhir anda untuk mengumpulkan tenerife holiday atau cash award anda hubungi dari telepon rumah tcs sae box cw wx ppm,1
ham,Omg aku ingin berteriak. Saya menimbang diri saya sendiri dan saya kehilangan lebih banyak berat badan! Woohoo!,omg aku ingin berteriak saya menimbang diri saya sendiri dan saya kehilangan lebih banyak berat badan woohoo,0
ham,pada malam ayam. Pergi dengan ayunan,pada malam ayam pergi dengan ayunan,0
ham,Dalam perjalanan ke sekolah. Bisakah Anda mengirimkan saya nomor ashley,dalam perjalanan ke sekolah bisakah anda mengirimkan saya nomor ashley,0
ham,Di jalan jadi tidak bisa txt,di jalan jadi tidak bisa txt,0
ham,Setelah gratis hubungi saya pak. Aku menunggumu.,setelah gratis hubungi saya pak aku menunggumu,0
ham,Satu masalah prestise kecil sekarang.,satu masalah prestise kecil sekarang,0
ham,Oooh tempat tidur ditunggangi ey? Apa yang ANDA pikirkan?,oooh tempat tidur ditunggangi ey apa yang anda pikirkan,0
